article_id,time,title,url,symbol,volume,spam
167940,2018-01-27 00:57:59,"Two years after West Africa was declared Ebola-free, health and financial burdens persist",http://www.latimes.com/world/africa/la-fg-global-west-africa-ebola-2018-story.html,MRK,43.0,h
61588,2017-12-13 23:16:01,MetLife Hong Kong Wins Five Awards at BENCHMARK Wealth Management Awards 2017,http://www.asiaone.com/corporate-news-media-outreach/metlife-hong-kong-wins-five-awards--at-benchmark-wealth-management,MET,43.0,h
62266,2017-12-14 05:24:54,MetLife Hong Kong Wins Five Awards at BENCHMARK Wealth Management Awards 2017,http://www.businessinsider.sg/metlife-hong-kong-wins-five-awards-at-benchmark-wealth-management-awards-2017/,MET,42.0,h
171672,2018-01-29 07:27:14,MetLife : Appoints James Reid to Lead Its Global Employee Benefits Business,http://www.4-traders.com/METLIFE-13496/news/MetLife-Appoints-James-Reid-to-Lead-Its-Global-Employee-Benefits-Business-25889065/,MET,675.0,h
28416,2017-11-30 23:07:18,"Mettler-Toledo International, Inc. (MTD) Position Lifted by BNP Paribas Arbitrage SA",https://www.dispatchtribunal.com/2017/11/30/bnp-paribas-arbitrage-sa-acquires-5435-shares-of-mettler-toledo-international-inc-mtd.html,MTD,20.0,h
61458,2017-12-13 22:23:33,Apple grants $390 million to Finisar to boost laser chip production,https://www.investing.com/news/technology-news/apple-to-invest-390-million-in-chipmaker-finisar-986111,MCHP,37.0,h
64626,2017-12-15 00:35:31,Apple grants $390 million to Finisar to boost laser chip production,http://iphonefresh.com/2017/12/14/apple-grants-390-million-to-finisar-to-boost-laser-chip.html,MCHP,50.0,h
121385,2018-01-09 05:01:56,Intel promises fix for chip flaw that left billions of devices vulnerable to hackers &quot;within a week&quot;,https://www.msn.com/en-gb/finance/technology/intel-promises-fix-for-chip-flaw-that-left-billions-of-devices-vulnerable-to-hackers-within-a-week/ar-BBI9fa5,MCHP,17.0,h
112364,2018-01-05 07:26:29,Top Ten IC Vendors 2017,https://www.electronicsweekly.com/blogs/mannerisms/markets/top-ten-2017-2018-01/,MU,39.0,h
123277,2018-01-09 17:46:19,Microsoft says chip fix may significantly slow some servers,https://www.bostonglobe.com/business/2018/01/09/microsoft-says-chip-fix-may-significantly-slow-some-servers/QWqnzBOZUgE4EnypzbFUlL/story.html,MSFT,0.0,h
124784,2018-01-10 07:00:31,Microsoft says chip fix may significantly slow some servers,https://www.information-management.com/articles/microsoft-says-chip-fix-may-significantly-slow-some-servers?brief=00000159-ffbf-d8bf-af7b-ffbf558d0000,MSFT,44.0,h
127044,2018-01-11 00:35:14,Microsoft says chip fix may significantly slow some servers,http://computer.expressbpd.com/news/microsoft-says-chip-fix-may-significantly-slow-some-servers/23408/,MSFT,0.0,h
246184,2018-02-27 22:35:20,Supreme Court wrestles with Microsoft data privacy fight,https://www.msn.com/en-us/news/us/supreme-court-wrestles-with-microsoft-data-privacy-fight/ar-BBJFxrt,MSFT,19.0,h
249091,2018-02-28 11:56:39,First National Technology Solutions Achieves 'Microsoft Gold',https://www.newsfactor.com/news/story.xhtml?story_id=1300029XGPR8,MSFT,40.0,h
252406,2018-03-01 02:20:19,First National Technology Solutions Achieves 'Microsoft Gold',https://business.newsfactor.com/news/story.xhtml?story_id=0010000MORW2,MSFT,43.0,h
262611,2018-03-03 02:04:00,First National Technology Solutions Achieves 'Microsoft Gold',https://business.newsfactor.com/news/story.xhtml?story_id=0030001W2BO6,MSFT,0.0,h
266053,2018-03-04 02:29:56,First National Technology Solutions Achieves 'Microsoft Gold',https://www.newsfactor.com/news/FNTS-Achieves--Microsoft-Gold-/story.xhtml?story_id=0100006AVQWK,MSFT,37.0,h
266177,2018-03-04 03:22:33,First National Technology Solutions Achieves 'Microsoft Gold',https://business.newsfactor.com/news/story.xhtml?story_id=0100006AVQWK,MSFT,40.0,h
99506,2017-12-29 22:37:00,Molson Coors recalling collectible NHL beer glasses; 8 injuries reported,http://www.cjme.com/2017/12/29/molson-coors-recalling-collectible-nhl-beer-glasses-8-injuries-reported-3/,TAP,37.0,s
100329,2017-12-30 09:40:55,Molson Coors recalling collectible NHL beer glasses; 8 injuries reported,https://www.cp24.com/news/molson-coors-recalling-collectible-nhl-beer-glasses-8-injuries-reported-1.3739919,TAP,35.0,s
100492,2017-12-30 12:52:32,Molson Coors recalling collectible NHL beer glasses; 8 injuries reported,https://www.ctvnews.ca/health/molson-coors-recalling-collectible-nhl-beer-glasses-8-injuries-reported-1.3739838,TAP,34.0,s
100987,2017-12-30 21:11:58,Molson Coors recalling collectible NHL beer glasses; 8 injuries reported,https://infotel.ca/newsitem/molson-coors-recalling-collectible-nhl-beer-glasses-8-injuries-reported/it49033,TAP,33.0,s
54001,2017-12-10 23:06:34,Monsanto offers cash to U.S. farmers who use controversial chemical,https://www.yahoo.com/news/monsanto-offers-cash-u-farmers-060241781.html,MON,27.0,h
55631,2017-12-11 17:28:26,Monsanto offers cash to U.S. farmers who use controversial chemical,https://www.yahoo.com/news/monsanto-offers-cash-u-farmers-175256316.html,MON,22.0,h
55716,2017-12-11 18:08:58,Monsanto offers cash to U.S. farmers who use controversial chemical,http://www.4-traders.com/news/Monsanto-offers-cash-to-U-S-farmers-who-use-controversial-chemical--25650851/,MON,22.0,h
55769,2017-12-11 18:34:48,Monsanto offers cash to U.S. farmers who use controversial chemical,https://www.yahoo.com/news/monsanto-offers-cash-u-farmers-controversial-chemical-060241426--finance.html,MON,23.0,h
55901,2017-12-11 19:37:00,Monsanto offers cash to U.S. farmers who use controversial chemical,https://finance.yahoo.com/news/monsanto-offers-cash-u-farmers-010113016.html,MON,22.0,h
56387,2017-12-12 00:16:26,Monsanto offers cash to U.S. farmers who use controversial chemical,http://www.4-traders.com/BASF-6443227/news/Monsanto-offers-cash-to-U-S-farmers-who-use-controversial-chemical-25645215/?countview=0,MON,24.0,h
61889,2017-12-14 01:35:13,Stocks that beat the best in todays market â€“ Monster Beverage Corporation (NASDAQ:MNST),https://news4j.com/2017/12/14/stocks-that-beat-the-best-in-todays-market-monster-beverage-corporation-nasdaqmnst/,MNST,45.0,h
189079,2018-02-11 11:48:53,'Fifty Shades Freed' commands $38.8 million to top charts,http://www.nydailynews.com/newswires/entertainment/fifty-shades-freed-commands-38-8-million-top-charts-article-1.3814035,MCO,40.0,s
53976,2017-12-10 22:29:57,"Home prices to rise 8% in 2018, Morgan Stanley",https://www.propertyguru.com.sg/property-management-news/2017/12/166385/house-prices-to-rise-8-in-2018-morgan-stanley,MS,0.0,h
186340,2018-02-09 14:28:29,"Iberiabank Corp Has $479,000 Position in Morgan Stanley (NYSE:MS)",https://www.dispatchtribunal.com/2018/02/09/morgan-stanley-ms-position-lifted-by-iberiabank-corp.html,MS,35.0,h
33739,2017-12-02 15:27:13,"Stock that will multiply your investment: Motorola Solutions, Inc. (MSI)",https://news4j.com/2017/12/02/stock-that-will-multiply-your-investment-motorola-solutions-inc-msi/,MSI,39.0,h
181863,2018-02-01 15:08:32,The Case for Turning McDonaldâ€™s Former HQ Into Senior Housing,https://seniorhousingnews.com/2018/02/01/case-turning-mcdonalds-former-hq-senior-housing/,MSI,44.0,s
115604,2018-01-06 11:06:57,Trump administration clears the way for federal marijuana enforcement,http://dietpillo.com/2018/01/trump-administration-clears-the-way-for-federal-marijuana/,MUR,44.0,s
147750,2018-01-18 15:21:16,"â€˜When Women Have a Union, You Donâ€™t Have to Walk In Aloneâ€™",https://fair.org/home/when-women-have-a-union-you-dont-have-to-walk-in-alone/,MUR,45.0,s
148965,2018-01-19 01:37:26,"â€˜When Women Have a Union, You Donâ€™t Have to Walk In Aloneâ€™",http://rinf.com/alt-news/newswire/when-women-have-a-union-you-dont-have-to-walk-in-alone/,MUR,47.0,s
93648,2017-12-27 17:26:26,Yoel Romero Critical Of Michael Bisping's UFC 217 Performance,http://nismagazine.com/2017/12/28/yoel-romero-critical-of-michael-bispings-ufc-217-performance.html,NOV,37.0,s
159624,2018-01-23 23:30:50,NetApp appoints new SVP to lead cloud business,https://www.computerdealernews.com/news/netapp-appoints-new-svp-to-lead-cloud-business/58289,NTAP,43.0,h
164933,2018-01-25 21:59:53,Charlie Kaufman Set to Direct 'Iâ€™m Thinking of Ending Things' for Netflix,http://www.imdb.com/news/ni61887363?pf_rd_m=A2FGELUUNOQJNL,NFLX,47.0,h
75029,2017-12-19 14:31:51,Global fishing reels and lines market trends published by leading research firm,https://www.whatech.com/market-research/industrial/418757-global-fishing-reels-and-lines-market-trends-published-by-leading-research-firm,NWL,47.0,s
125104,2018-01-10 09:05:22,New Survey Shows 95% of Chefs Cite Customers Getting Sick as Their Top Concern,https://www.bizjournals.com/triangle/prnewswire/press_releases/North_Carolina/2018/01/10/NY83377,NWL,247.0,s
30878,2017-12-01 11:38:40,2 Top Gold Mining Stocks to Buy Now -- and 1 to Avoid,http://host.madison.com/business/investment/markets-and-stocks/top-gold-mining-stocks-to-buy-now---/article_a35a1a0d-e880-559d-a07a-5ba6430ce708.html,NEM,8.0,h
31727,2017-12-01 17:02:21,2 Top Gold Mining Stocks to Buy Now -- and 1 to Avoid,http://www.nwitimes.com/business/investment/markets-and-stocks/top-gold-mining-stocks-to-buy-now---/article_1929f525-c4b9-50ca-a40b-78fdf1ebce32.html,NEM,7.0,h
43846,2017-12-06 10:28:40,Stephens \u0026 Co. Initiated Hexcel (HXL)â€™s Coverage with $74 Target; Virtu Financial Class A (VIRT) Shorts Down By 18.2%,https://www.bibeypost.com/stephens-u0026-co-initiated-hexcel-hxls-coverage-with-74-target-virtu-financial-class-a-virt-shorts-down-by-18-2/,NWSA,0.0,h
51926,2017-12-09 03:00:32,See inside: Canadian investors ready Downtown high-rise for office tenants,https://www.bizjournals.com/memphis/news/2017/12/08/see-inside-canadian-investors-ready-downtown-high.html,NWSA,29.0,h
192356,2018-02-12 21:28:39,DA Davidson: Packaging Corp. Of America Is Best-In-Class,https://finance.yahoo.com/news/da-davidson-packaging-corp-america-184753659.html,NWSA,43.0,s
78346,2017-12-20 18:47:08,DHS Director: Iowa Developing Plans in Case CHIP Funding Runs Out,http://hbucollegian.com/2017/12/dhs-director-iowa-developing-plans-in-case-chip-funding/,NWS,43.0,s
84594,2017-12-23 01:17:28,Liberty Global (LBTYK) Earns Daily Coverage Optimism Score of 0.27,http://currenthollywood.com/2017/12/liberty-global-lbtyk-earns-daily-coverage-optimism-score-of/,NWS,49.0,s
183333,2018-02-08 19:27:13,NextEra Suit Accuses Nuclear Trade Group of â€˜Extortionâ€™,https://www.rtoinsider.com/nextera-energy-nuclear-energy-institute-extortion-85694/,NEE,617.0,h
36685,2017-12-04 04:44:09,Nielsen to Expand Marketing Cloud in APAC Region,https://www.martechadvisor.com/news/audience-market-data/nielsen-to-expand-marketing-cloud-in-apac-region/,NLSN,36.0,h
98515,2017-12-29 13:13:34,Judge grants motion to delay trial for Georgia fan attending Rose Bowl,http://thesivertimes.com/2017/12/29/judge-grants-motion-to-delay-trial-for-georgia-fan.html,NLSN,45.0,s
183783,2018-02-08 20:08:50,Thursdayâ€™s Biggest Winners and Losers in the S&amp;P 500,https://247wallst.com/investing/2018/02/08/thursdays-biggest-winners-and-losers-in-the-sp-500-43/,NLSN,32.0,h
189755,2018-02-11 22:38:32,Thursdayâ€™s Biggest Winners and Losers in the S&amp;P 500,http://www.msn.com/en-us/news/msn/thursdayâ€™s-biggest-winners-and-losers-in-the-s&p-500/ar-BBISVRU,NLSN,23.0,h
34032,2017-12-02 18:34:29,Nike Air Force 1 Low â€˜Splitâ€™ Official Images,https://www.sneakerfiles.com/nike-air-force-1-low-split-black-white-release-date/,NKE,0.0,s
40960,2017-12-05 11:23:25,The Nike Shox Gravity Ushers in the Return of Shox,https://weartesters.com/nike-shox-gravity-ushers-return-shox/,NKE,0.0,h
57864,2017-12-12 10:03:27,Apple Music &amp; Nike Introduce NBA Jersey-Connected LeBron Playlist,https://hypebeast.com/2017/12/nike-nba-connect-jersey-apple-music-lebron-james-playlist,NKE,31.0,h
100919,2017-12-30 19:49:03,Nike Air Force 1 Low â€˜Cocoa Snakeâ€™ Returning February 2018,https://www.sneakerfiles.com/nike-air-force-1-low-cocoa-snake-release-date/,NKE,40.0,s
114840,2018-01-06 02:07:19,"The Nike Zoom VaporFly Elite In Grey, Black And Blue",https://www.kicksonfire.com/nike-zoom-vaporfly-elite-grey-black-blue/,NKE,34.0,s
123545,2018-01-09 19:22:40,See the Nike Gear Team USA Will Be Wearing When They Collect Their Olympic Medals,https://www.popsugar.com/fitness/Nike-2018-Winter-Olympics-Team-USA-Collection-44487783,NKE,44.0,h
187549,2018-02-10 10:56:23,Does Nikeâ€™s All-Star Weekend lineup make the cut?,https://rollingout.com/2018/02/10/nikes-star-weekend-lineup-make-cut/,NKE,48.0,s
201088,2018-02-16 13:41:37,The Nike Air Force 1 â€œHong Kongâ€ Releasing Worldwide On February 22nd,https://sneakernews.com/2018/02/16/air-force-1-hong-kong-release-info/,NKE,0.0,h
272746,2018-03-05 17:48:34,Serena Williams Shares a Powerful Message in Nike Ad Ahead of International Womenâ€™s Day,https://www.msn.com/en-us/sports/tennis/serena-williams-shares-a-powerful-message-in-nike-ad-ahead-of-international-women-e2-80-99s-day/ar-BBJUAiM,NKE,41.0,h
162580,2018-01-25 00:37:49,Group to focus on childhood literacy,http://www.daily-jeff.com/news/20180125/group-to-focus-on-childhood-literacy,NBL,379.0,s
26779,2017-11-30 20:22:11,Chanel and Nordstrom Create A New Shopping Experience in Seattle,https://www.vogue.com/article/chanel-nordstrom-ephemeral-boutique-asia-chow-rainey-qualley-sistine-stallone,JWN,0.0,h
29283,2017-12-01 03:05:52,Chanel and Nordstrom Create A New Shopping Experience in Seattle,https://www.msn.com/en-us/foodanddrink/foodnews/chanel-and-nordstrom-create-a-new-shopping-experience-in-seattle/ar-BBFY5cC,JWN,40.0,h
44032,2017-12-06 11:15:51,InfluxData Delivers Functionality for Kubernetes and Prometheus,https://business.newsfactor.com/news/InfluxData-Delivers-Dual-Functionality/story.xhtml?story_id=0120007K94SC,JWN,588.0,s
164995,2018-01-25 22:28:12,Hair Care Part Deux: Product,http://perfumeposse.com/2018/01/26/hair-care-part-deux-product/,JWN,0.0,s
68078,2017-12-16 11:19:00,Research Report For Hewlett Packard Enterprise Company (HPE),http://dietpillo.com/2017/12/research-report-for-hewlett-packard-enterprise-company-hpe/,NSC,390.0,h
32394,2017-12-01 23:45:22,"Northern Trust Corp Acquires 13,132 Shares of Companhia Brasileira de Distribuicao (CBD)",https://www.truebluetribune.com/2017/11/27/northern-trust-corp-acquires-13132-shares-of-companhia-brasileira-de-distribuicao-cbd.html,NTRS,42.0,h
55103,2017-12-11 14:38:57,A quarter trillion dollars is at risk when bitcoin crashes â€” and thatâ€™s just for starters,https://www.axios.com/a-quarter-trillion-dollars-is-at-risk-when-bitcoin-crashes-2516481233.html,NTRS,733.0,h
186252,2018-02-09 13:16:40,"NRG Selling Renewables, Other Assets for $2.8 Billion",https://www.rtoinsider.com/nrg-yield-renewables-platform-85847/,NRG,349.0,h
212589,2018-02-20 01:21:32,ISO-NE Defends CASPR Against Protests,https://www.rtoinsider.com/iso-ne-caspr-two-stage-capacity-market-86871/,NRG,315.0,s
259330,2018-03-02 10:00:53,3 Stocks for Retirees to Grow Their Nest Eggs,http://www.nwitimes.com/business/investment/markets-and-stocks/stocks-for-retirees-to-grow-their-nest-eggs/article_e0421393-0c92-5f75-a76a-45d3ed10730b.html,NUE,25.0,h
60681,2017-12-13 07:12:09,NVIDIA-Komatsu Alliance Brings AI in Construction Industry,https://www.zacks.com/stock/news/285809/nvidiakomatsu-alliance-brings-ai-in-construction-industry,NVDA,35.0,h
60774,2017-12-13 20:00:42,NVIDIA-Komatsu Alliance Brings AI in Construction Industry,https://finance.yahoo.com/news/nvidia-komatsu-alliance-brings-ai-140702965.html,NVDA,36.0,h
150281,2018-01-19 12:23:02,NVIDIA's Self-Driving AI Solutions Find a Taker in Chery,https://www.zacks.com/stock/news/289493/nvidias-selfdriving-ai-solutions-find-a-taker-in-chery,NVDA,45.0,h
152230,2018-01-20 08:26:30,NVIDIA's Self-Driving AI Solutions Find a Taker in Chery,https://finance.yahoo.com/news/nvidia-apos-self-driving-ai-185306367.html,NVDA,48.0,h
42321,2017-12-05 21:22:19,"Ex-Dividend Reminder: Dick's Sporting Goods, TEGNA and Wal-Mart Stores",http://alironbilbao.com/2017/12/ex-dividend-reminder-dicks-sporting-goods-tegna-and-wal/,OMC,50.0,s
76804,2017-12-20 06:17:23,"More Of/Less Of in 2018: Talk Less, Listen More",https://www.mediavillage.com/article/more-ofless-of-in-2018-talk-less-listen-more/,OMC,288.0,s
151958,2018-01-20 04:34:20,3 Top Oil Stocks to Buy Right Now,https://www.fool.com/investing/2018/01/20/3-top-oil-stocks-to-buy-right-now.aspx,OKE,710.0,h
191128,2018-02-12 11:24:41,Another Beat And Raise Expected â€” NVIDIA Earnings Preview,http://hbucollegian.com/2018/02/another-beat-and-raise-expected-nvidia-earnings-preview/,OKE,23.0,h
43649,2017-12-06 09:19:43,Oracle Highlights Datavailâ€™s Christian Screen at KScope 2017,https://www.datavail.com/blog/oracle-highlights-datavails-christian-screen-at-kscope-2017/,ORCL,0.0,h
31335,2017-12-01 14:40:06,Bill DeWitt steps in as president of Hospitality Management,https://www.hotelmanagement.net/human-resources/bill-dewitt-steps-as-president-hospitality-management,PDCO,634.0,s
99362,2017-12-29 20:31:30,Rangers F Chris Kreider sidelined by blood clot in arm,http://hbucollegian.com/2017/12/rangers-f-chris-kreider-sidelined-by-blood-clot-in-arm/,PDCO,498.0,s
146498,2018-01-18 08:28:14,Amazonâ€™s second North American headquarters will not be built in Michigan,http://www.theoaklandpress.com/general-news/20180118/amazons-second-north-american-headquarters-will-not-be-built-in-michigan,PDCO,526.0,s
146843,2018-01-18 10:17:16,Amazonâ€™s second North American headquarters will not be built in Michigan,http://www.thenewsherald.com/news/amazon-s-second-north-american-headquarters-will-not-be-built/article_b6e8e6b0-75a4-56b7-84dc-77d2e22d2e82.html,PDCO,70.0,s
162347,2018-01-24 20:43:20,"Texas Instruments shares fall on in-line results, modest outlook",http://parlonschasse.com/2018/01/texas-instruments-shares-fall-on-in-line-results-modest/,PAYX,275.0,s
228121,2018-02-23 07:07:24,Top Dividend Paying Stocks,https://finance.yahoo.com/news/top-dividend-paying-stocks-130219909.html,PAYX,43.0,h
84237,2017-12-22 19:58:59,PayPal CEO Dan Schulman talks Fintech on Capitol Hill with Georgetownâ€™s Chris Brummer,http://www.usfinancialnewstoday.com/story/150372/paypal-ceo-dan-schulman-talks-fintech-on-capitol-hill-with-georgetowns-chris-brummer.html,PYPL,17.0,h
86162,2017-12-23 21:30:29,PayPal CEO Dan Schulman talks Fintech on Capitol Hill with Georgetownâ€™s Chris Brummer,http://www.itbusinessnet.com/article/PayPal-CEO-Dan-Schulman-talks-Fintech-on-Capitol-Hill-with-Georgetown--s-Chris-Brummer-5229883,PYPL,14.0,h
86612,2017-12-24 06:47:35,PayPal CEO Dan Schulman talks Fintech on Capitol Hill with Georgetownâ€™s Chris Brummer,http://itbusinessnet.com/article/PayPal-CEO-Dan-Schulman-talks-Fintech-on-Capitol-Hill-with-Georgetown--s-Chris-Brummer-5229883,PYPL,11.0,h
198280,2018-02-15 10:44:16,Lydia raises $16.1 million to become the PayPal of mobile payments,https://www.msn.com/en-us/news/technology/lydia-raises-24161-million-to-become-the-paypal-of-mobile-payments/ar-BBJb9rN,PYPL,18.0,h
199158,2018-02-15 17:20:00,Lydia raises $16.1 million to become the PayPal of mobile payments,https://techcrunch.com/2018/02/15/lydia-raises-161-million-to-become-the-paypal-of-mobile-payments/,PYPL,32.0,h
135940,2018-01-14 11:24:33,$20K (or more) to every baby born in the United States? Here's how it would work,http://www.dailyherald.com/business/20180114/20k-or-more-to-every-baby-born-in-the-united-states-heres-how-it-would-work,PBCT,0.0,s
179899,2018-02-01 01:07:10,Community Trust Bank earns ninth â€˜Gold Lender Awardâ€™ from Small Business Administration,http://www.kyforward.com/community-trust-bank-earns-ninth-gold-lender-award-small-business-administration/,PBCT,0.0,s
69772,2017-12-17 15:10:00,"After Reaching Milestone, Is Pepsico Incorporated (NYSE:PEP)'s Short Interest Revealing Something?",http://currenthollywood.com/2017/12/after-reaching-milestone-is-pepsico-incorporated-nyse-pep-s/,PEP,0.0,h
39692,2017-12-05 02:30:04,Global Genetic Testing Market Analysis &amp; Opportunities - Market Data Forecast,http://reports.pr-inside.com/global-genetic-testing-market-analysis-opportuniti-r4663693.htm,PKI,35.0,h
74160,2017-12-19 08:58:04,Lab automation market report just published,https://www.whatech.com/market-research/medical/418576-lab-automation-market-report-just-published,PKI,34.0,h
105088,2018-01-02 07:47:32,Scientific poster: Developing protein: Protein Interaction (PPI) assays with AlphaLISA and LANCE TR-FRET,https://www.drugtargetreview.com/whitepaper/28374/scientific-poster-developing-protein-protein-interaction-ppi-assays-alphalisa-lance-tr-fret/,PKI,40.0,s
148271,2018-01-18 18:48:59,Prosecutors request 19 accusers at Bill Cosby retrial,http://dietpillo.com/2018/01/prosecutors-request-19-accusers-at-bill-cosby-retrial/,PRGO,49.0,s
265860,2018-03-04 01:01:57,"Collega-ondernemers nemen het op voor Marc Coucke: &quot;Die Amerikanen persen hem af, zoals de maffia!&quot;",https://www.hln.be/showbizz/collega-ondernemers-nemen-het-op-voor-marc-coucke-die-amerikanen-persen-hem-af-zoals-de-maffia~ab5f5fa5/,PRGO,11.0,s
117464,2018-01-07 13:06:09,"Pfizer ends research for new Alzheimer's, Parkinson's drugs",https://in.reuters.com/article/us-pfizer-alzheimers/pfizer-ends-research-for-new-alzheimers-parkinsons-drugs-idINKBN1EW0TN,PFE,32.0,h
117467,2018-01-07 13:17:43,"Pfizer ends research for new Alzheimer's, Parkinson's drugs",https://www.reuters.com/article/us-pfizer-alzheimers/pfizer-ends-research-for-new-alzheimers-parkinsons-drugs-idUSKBN1EW0TN,PFE,32.0,h
117540,2018-01-07 14:42:37,"Pfizer ends research for new Alzheimer's, Parkinson's drugs",https://www.reuters.com/article/us-pfizer-alzheimers/pfizer-ends-research-for-new-alzheimers-parkinsons-drugs-idUSKBN1EW0TN?feedType=RSS,PFE,31.0,h
118189,2018-01-08 00:21:28,"Pfizer ends research for new Alzheimer's, Parkinson's drugs",https://www.yahoo.com/news/pfizer-ends-research-alzheimers-parkinsons-drugs-035252987--finance.html,PFE,32.0,h
122934,2018-01-09 15:59:09,"Pfizer ends research for new Alzheimer's, Parkinson's drugs",http://quoteslay.com/2018/01/pfizer-ends-research-for-new-alzheimers-parkinsons-drugs/,PFE,23.0,h
33740,2017-12-02 15:28:13,Breaking down the stats in todayâ€™s market share for: PG&amp;E Corporation (NYSE:PCG),https://news4j.com/2017/12/02/breaking-down-the-stats-in-todays-market-share-for-pge-corporation-nysepcg/,PCG,0.0,h
89660,2017-12-26 06:22:31,Breaking down the stats in todayâ€™s market share for: PG&amp;E Corporation (NYSE:PCG),https://news4j.com/2017/12/26/breaking-down-the-stats-in-todays-market-share-for-pge-corporation-nysepcg-2/,PCG,0.0,h
220896,2018-02-21 16:37:23,Knicks practice notes: It appears Emmanuel Mudiay will start at PG Thursday,http://www.msn.com/en-us/news/msn/knicks-practice-notes-it-appears-emmanuel-mudiay-will-start-at-pg-thursday/ar-BBJqBm3,PCG,0.0,s
118802,2018-01-08 06:08:50,Marlboro-maker Philip Morris' new year resolution to 'give up cigarettes',https://timesofindia.indiatimes.com/business/international-business/marlboro-maker-philip-morris-new-year-resolution-to-give-up-cigarettes/articleshow/62410872.cms,PM,39.0,h
136545,2018-01-14 19:16:16,Philip Morris to give up cigarettes manufacturing,https://nation.com.pk/15-Jan-2018/philip-morris-to-give-up-cigarettes-manufacturing,PM,46.0,h
137651,2018-01-15 08:13:55,Philip Morris to give up cigarettes manufacturing,https://nation.com.pk/15-Jan-2018/philip-morris-to-give-up-cigarettes-manufacturing?show=previewutm_medium?version=amp?version=amp,PM,48.0,h
138426,2018-01-15 13:44:10,Philip Morris to give up cigarettes manufacturing,https://nation.com.pk/15-Jan-2018/philip-morris-to-give-up-cigarettes-manufacturing?show=previewutm_medium=PoliticsNewz?version=amp?version=amp,PM,45.0,h
139738,2018-01-16 02:30:03,Philip Morris to give up cigarettes manufacturing,https://nation.com.pk/15-Jan-2018/philip-morris-to-give-up-cigarettes-manufacturing?show=previewutm_medium?version=amp,PM,37.0,h
185208,2018-02-09 00:03:48,Phillips 66 sets new start for Louisiana pipeline extension,https://www.bizjournals.com/houston/news/2018/02/02/phillips-66-sets-new-start-for-louisiana-pipeline.html,PSX,40.0,h
106871,2018-01-03 01:57:55,"SME IPOs make a mark in 2017, lap up record Rs 1,785-cr",https://timesofindia.indiatimes.com/business/india-business/sme-ipos-make-a-mark-in-2017-lap-up-record-rs-1785-cr/articleshow/62350057.cms,PNW,200.0,h
108788,2018-01-03 18:53:07,"SME IPOs make a mark in 2017, lap up record Rs 1,785-cr",http://www.moneycontrol.com/news/business/ipo/sme-ipos-make-a-mark-in-2017-lap-up-record-rs-1785-cr-2474369.html,PNW,198.0,h
80711,2017-12-21 15:09:59,Dourson emails show he was paid by and worked closely with ACC when providing states â€œadviceâ€ on chemicals made by ACâ€¦,http://blogs.edf.org/health/2017/12/21/dourson-emails-show-he-was-paid-by-and-worked-closely-with-acc-when-providing-states-advice-on-chemicals-made-by-acc-members/,PPG,42.0,s
199695,2018-02-15 23:55:12,"Comprehensive Stock Analysis Of Tesla Motors, Inc. (TSLA)",http://234vibesnews.com/2018/02/16/comprehensive-stock-analysis-of-tesla-motors-inc-tsla.html,PX,48.0,s
108936,2018-01-03 20:25:56,IBM sues Expedia over alleged breaches of patented technology,https://siliconangle.com/blog/2018/01/03/ibm-sues-expedia-alleged-breaches-patented-technology/,PCLN,47.0,s
145029,2018-01-17 17:17:55,Alibaba Group Holding Ltd (BABA) Holdings Lessened by Wasatch Advisors Inc,http://babescapes.gallery/2018/01/17/alibaba-group-holding-ltd-baba-holdings-lessened-by-wasatch/,PCLN,428.0,s
88358,2017-12-25 11:11:31,Stocks that can influence your investment â€“ The Procter &amp; Gamble Company (NYSE:PG),https://news4j.com/2017/12/25/stocks-that-can-influence-your-investment-the-procter-gamble-company-nysepg-2/,PG,48.0,h
105326,2018-01-02 10:31:46,"Justin Timberlake Announces New Album 'Man of the Woods,' Song Coming Friday!",http://dietpillo.com/2018/01/justin-timberlake-announces-new-album-man-of-the-woods/,PG,0.0,s
111694,2018-01-05 00:23:27,Factors to Weigh on Consumer Staples Stocks in 2018,https://finance.yahoo.com/news/factors-weigh-consumer-staples-stocks-224210170.html,PG,0.0,h
201157,2018-02-16 14:25:31,Winter Olympics highlight a noticeable chill among U.S. advertisers,https://www.bizjournals.com/memphis/c/winter-olympics-highlight-a-noticeable-chill-among.html,PG,0.0,s
201248,2018-02-16 15:23:45,Winter Olympics highlight a noticeable chill among U.S. advertisers,https://www.bizjournals.com/denver/c/winter-olympics-highlight-a-noticeable-chill-among.html,PG,0.0,s
202433,2018-02-17 10:19:16,Winter Olympics highlight a noticeable chill among U.S. advertisers,https://www.bizjournals.com/orlando/c/winter-olympics-highlight-a-noticeable-chill-among.html,PG,0.0,s
223374,2018-02-22 05:19:35,Rev. Billy Grahamâ€™s impact felt in Central Texas church services,http://kxan.com/2018/02/21/rev-billy-grahams-impact-felt-in-central-texas-church-services/,PG,0.0,s
268361,2018-03-04 19:56:52,Here's what corporate America is saying about Trump's tariffs,https://www.news4jax.com/news/heres-what-corporate-america-is-saying-about-trumps-tariffs,PG,0.0,s
121174,2018-01-09 02:02:37,Saving America from Trumpâ€™s tax reform,http://www.ejinsight.com/20180109-saving-america-from-trump-s-tax-reform/,PGR,45.0,s
